,text,retweet_count,favorite_count,created_at,preprocessed_text,sentiment_neg,sentiment_pos,sentiment_neutral,sentiment,sentiment_group,ORG_entities,GPE_entities,Topic,x,y,topic_color
721,"RT @YoumotherFUDer: I love my Tesla EV $TSLA ⚡️
☣️ Mode protects you from the environment with Tesla’s HEPA filter. https://t.co/MBMrpip9Gs",2,0,2023-06-08 09:35:00+00:00,"['rt', 'youmotherfuder', 'love', 'tesla', 'ev', 'tsla', '⚡️', '☣️', 'mode', 'protects', 'environment', 'tesla', '’', 'hepa', 'filter']",0.0,0.351,0.649,0.7579,Positive,[],[],-1,2.9636073,-3.8948991,"(128, 128, 128)"
722,RT @myvaluepicks: Tata is building a giga factory to fuel its EV dreams https://t.co/v765dpyMub,2,0,2023-06-08 09:16:39+00:00,"['rt', 'myvaluepicks', 'tata', 'building', 'giga', 'factory', 'fuel', 'ev', 'dream']",0.0,0.2,0.8,0.25,Positive,[],[],-1,4.251928,-2.753133,"(128, 128, 128)"
723,"RT @billnco: 🅿️ https://t.co/cqKYiZrr7f for sale

#brakeAi #Brake #Ai #artificalintelligence #brakingsystem #GPT #deeplearning #AICODE #AIA…",2,0,2023-06-08 03:11:57+00:00,"['rt', 'billnco', '🅿️', 'sale', 'brakeai', 'brake', 'ai', 'artificalintelligence', 'brakingsystem', 'gpt', 'deeplearning', 'aicode', 'aia…']",0.0,0.0,1.0,0.0,Neutral,['gpt'],[],-1,0.78293526,-2.70034,"(128, 128, 128)"
724,"RT @CarExpertAus: The Kia EV9 is set to be priced above $90,000, at least in some grades, and the local division aims to import 100 units p…",2,0,2023-06-08 03:11:14+00:00,"['rt', 'carexpertaus', 'kia', 'ev9', 'set', 'priced', '90000', 'least', 'grade', 'local', 'division', 'aim', 'import', '100', 'unit', 'p…']",0.219,0.0,0.781,-0.6369,Negative,['rt carexpertaus kia ev9'],[],-1,4.37638,-3.9751146,"(128, 128, 128)"
725,"RT @billnco: 🅿️ https://t.co/bmZNPR40CH for sale

#goodelectriccar #electriccar #Ecar #EV #Car #supercharge #cybercharge #evcharging #Geely…",2,0,2023-06-08 01:51:34+00:00,"['rt', 'billnco', '🅿️', 'sale', 'goodelectriccar', 'electriccar', 'ecar', 'ev', 'car', 'supercharge', 'cybercharge', 'evcharging', 'geely…']",0.0,0.0,1.0,0.0,Neutral,[],[],-1,3.0205445,-3.575591,"(128, 128, 128)"
726,RT @copirg: It was a big year for us  at CoPIRG: we worked on 17 bills ranging from #RightToRepair 🚜 to #composting 🗑️ to #ElectricBike 🔌🚲…,2,0,2023-06-07 22:19:08+00:00,"['rt', 'copirg', 'big', 'year', 'u', 'copirg', 'worked', '17', 'bill', 'ranging', 'righttorepair', '🚜', 'composting', '🗑️', 'electricbike', '🔌🚲…']",0.0,0.0,1.0,0.0,Neutral,[],[],-1,1.808106,-3.984739,"(128, 128, 128)"
727,"RT @Twitting_Nvn: Dalmia EV Pvt. Ltd. 
The trusted name of Dalmias for the past over 90+ yrs
https://t.co/qrFTEPwEge
Come and explore the n…",2,0,2023-06-07 21:52:17+00:00,"['rt', 'twittingnvn', 'dalmia', 'ev', 'pvt', 'ltd', 'trusted', 'name', 'dalmias', 'past', '90', 'yr', 'come', 'explore', 'n…']",0.0,0.181,0.819,0.4767,Positive,['pvt ltd'],[],-1,2.2004294,-3.1329725,"(128, 128, 128)"
728,"RT @AmazingChevVolt: @Ragcha @MikeHudema CLEAN ENERGY RETORT™ /
#Long_Tweet /
     Tis True, Chris | @RagCha, That New Light Duty #Electric…",2,0,2023-06-07 20:48:51+00:00,"['rt', 'amazingchevvolt', 'ragcha', 'mikehudema', 'clean', 'energy', 'retort™', 'longtweet', 'ti', 'true', 'chris', 'ragcha', 'new', 'light', 'duty', 'electric…']",0.0,0.369,0.631,0.765,Positive,[],[],-1,1.2932274,-4.0890284,"(128, 128, 128)"
729,"RT @CAshivrajshetty: The introduction of the Electric Best Buss wins international recognition. 

The policy was made by @OfficeofUT ji and…",2,0,2023-06-07 14:42:49+00:00,"['rt', 'cashivrajshetty', 'introduction', 'electric', 'best', 'bus', 'win', 'international', 'recognition', 'policy', 'made', 'officeofut', 'ji', 'and…']",0.0,0.4,0.6,0.8402,Positive,['ji'],[],-1,2.9637475,-2.904463,"(128, 128, 128)"
730,"RT @atradius: Financing options, government incentives, and alternative fuels casts light to inadequate infrastructure and affordability. W…",2,0,2023-06-07 11:56:25+00:00,"['rt', 'atradius', 'financing', 'option', 'government', 'incentive', 'alternative', 'fuel', 'cast', 'light', 'inadequate', 'infrastructure', 'affordability', 'w…']",0.157,0.145,0.698,-0.0516,Negative,[],[],-1,-0.1326568,-5.2105064,"(128, 128, 128)"
731,RT @BasilSeggos: Happy to join @OGSCommissioner @Doreen_M_Harris @MAC_EFC and many others at an #ElectricVehicle expo at the Empire State P…,2,0,2023-06-07 11:20:31+00:00,"['rt', 'basilseggos', 'happy', 'join', 'ogscommissioner', 'doreenmharris', 'macefc', 'many', 'others', 'electricvehicle', 'expo', 'empire', 'state', 'p…']",0.0,0.33,0.67,0.7096,Positive,[],[],-1,1.3159437,-3.4269824,"(128, 128, 128)"
732,"RT @pureevindia: WORLD ENVIRONMENT DAY - Experience the Electric Bliss

Visit https://t.co/0tIXKCsaGo

#PureEV #EnvironmentDay #WorldEnviro…",2,0,2023-06-07 10:21:51+00:00,"['rt', 'pureevindia', 'world', 'environment', 'day', 'experience', 'electric', 'bliss', 'visit', 'pureev', 'environmentday', 'worldenviro…']",0.0,0.252,0.748,0.5719,Positive,['rt pureevindia world environment day'],[],-1,-0.18601298,-3.7964013,"(128, 128, 128)"
733,"RT @ETNOWlive: Take a look at the medium-term goals from Analyst Day of Tata Motors

@TataMotors #TataMotors #Tata #ElectricVehicle https:/…",2,0,2023-06-07 07:38:51+00:00,"['rt', 'etnowlive', 'take', 'look', 'mediumterm', 'goal', 'analyst', 'day', 'tata', 'motor', 'tatamotors', 'tatamotors', 'tata', 'electricvehicle']",0.0,0.0,1.0,0.0,Neutral,['tata motor'],[],-1,4.246261,-2.815869,"(128, 128, 128)"
734,RT @MS_SB_Monitor: It's #dirtbike riding season. Check out the all #electric RAWRR MANTIS dirtbike! With adjustable riding modes for #exper…,2,0,2023-06-07 01:03:09+00:00,"['rt', 'mssbmonitor', 'dirtbike', 'riding', 'season', 'check', 'electric', 'rawrr', 'mantis', 'dirtbike', 'adjustable', 'riding', 'mode', 'exper…']",0.0,0.0,1.0,0.0,Neutral,[],[],-1,-3.0570219,-0.9236895,"(128, 128, 128)"
735,It's #dirtbike riding season. Check out the all #electric RAWRR MANTIS dirtbike! With adjustable riding modes for #expert riders and #firsttime riders. Feel the excitment at: https://t.co/ONwi7WKEnF #ElectricVehicles #ElectricVehicle #ca #cali #twatter #rtItBot @BlazedRTs #tx https://t.co/G8vBSNNHet,2,0,2023-06-07 01:00:35+00:00,"['t', 'dirtbike', 'riding', 'season', 'check', 'electric', 'rawrr', 'mantis', 'dirtbike', 'adjustable', 'riding', 'mode', 'expert', 'rider', 'firsttime', 'rider', 'feel', 'excitment', 'electricvehicles', 'electricvehicle', 'ca', 'cali', 'twatter', 'rtitbot', 'blazedrts', 'tx']",0.0,0.094,0.906,0.3612,Positive,[],[],-1,-3.0379465,-0.9032753,"(128, 128, 128)"
736,"RT @seaelectricev: On World Environment Day, SEA Electric joins the community in focussing on a better environment for a better tomorrow. B…",2,0,2023-06-07 00:52:14+00:00,"['rt', 'seaelectricev', 'world', 'environment', 'day', 'sea', 'electric', 'join', 'community', 'focussing', 'better', 'environment', 'better', 'tomorrow', 'b…']",0.0,0.4,0.6,0.7906,Positive,['rt seaelectricev world environment day sea electric join'],[],-1,-0.16968994,-3.9295044,"(128, 128, 128)"
737,RT @FOX23News: ⚡@NYS_OGS holds inaugural #electricvehicle event with @SkylarEagleTV https://t.co/KfLacgH8yc https://t.co/a7tRuWIWjZ,2,0,2023-06-07 00:41:48+00:00,"['rt', 'fox23news', '⚡nysogs', 'hold', 'inaugural', 'electricvehicle', 'event', 'skylareagletv']",0.0,0.0,1.0,0.0,Neutral,[],[],-1,1.4557081,-3.2198405,"(128, 128, 128)"
738,RT @fiskeratiblog: #Fisker Ocean Receives EPA Approval $FSR https://t.co/KXcUXwHMNS #HenrikFisker #ElectricCar #AllThingsFisker #EVs #Fiske…,2,0,2023-06-06 23:29:11+00:00,"['rt', 'fiskeratiblog', 'fisker', 'ocean', 'receives', 'epa', 'approval', 'fsr', 'henrikfisker', 'electriccar', 'allthingsfisker', 'ev', 'fiske…']",0.0,0.205,0.795,0.4767,Positive,"['epa', 'fsr']",[],-1,4.0013533,-6.2416825,"(128, 128, 128)"
739,"RT @Electreon: Imagine driving an electric car without ever needing to stop and recharge. Sounds like witchcraft, right? 

Well, it's possi…",2,0,2023-06-08 04:57:15+00:00,"['rt', 'electreon', 'imagine', 'driving', 'electric', 'car', 'without', 'ever', 'needing', 'stop', 'recharge', 'sound', 'like', 'witchcraft', 'right', 'well', 'possi…']",0.0,0.317,0.683,0.6692,Positive,[],[],-1,3.3978193,-4.353273,"(128, 128, 128)"
740,"RT @EVPuzzle: Which chart is best ?

Nothing to see sunshine wise in Norfolk again so looking at monthly data this morning 

&lt;1 kWh import…",2,0,2023-06-08 04:03:26+00:00,"['rt', 'evpuzzle', 'chart', 'best', 'nothing', 'see', 'sunshine', 'wise', 'norfolk', 'looking', 'monthly', 'data', 'morning', 'lt1', 'kwh', 'import…']",0.232,0.188,0.581,0.0046,Positive,[],[],-1,-0.42610276,-5.7776895,"(128, 128, 128)"
741,"RT @ZeroSydneyNorth: Would you like solar and EV charging for your apartment? 
Webinar: Solar and EV charging for Apartments.
Presented by…",2,0,2023-06-08 00:25:39+00:00,"['rt', 'zerosydneynorth', 'would', 'like', 'solar', 'ev', 'charging', 'apartment', 'webinar', 'solar', 'ev', 'charging', 'apartment', 'presented', 'by…']",0.0,0.152,0.848,0.3612,Positive,[],[],-1,3.9464238,-5.3480163,"(128, 128, 128)"
742,RT @NovonixBattery: @DrChrisBurns talked with @sharecafetweets today about #NOVONIX's newly announced joint research and development agreem…,2,0,2023-06-07 22:23:38+00:00,"['rt', 'novonixbattery', 'drchrisburns', 'talked', 'sharecafetweets', 'today', 'novonixs', 'newly', 'announced', 'joint', 'research', 'development', 'agreem…']",0.0,0.0,1.0,0.0,Neutral,[],[],-1,3.5616522,-1.9398592,"(128, 128, 128)"
743,RT @NRC_CNRC: #DYK? Magnets containing rare earth elements are critical for #EV motors. #NRCCleanEnergy &amp; #NRCTransportation are developing…,2,0,2023-06-06 19:29:23+00:00,"['rt', 'nrccnrc', 'dyk', 'magnet', 'containing', 'rare', 'earth', 'element', 'critical', 'ev', 'motor', 'nrccleanenergy', 'amp', 'nrctransportation', 'developing…']",0.141,0.0,0.859,-0.3182,Negative,[],[],-1,3.5588224,-3.0135303,"(128, 128, 128)"
744,RT @SwitchGlobalEV: We are happy to ignite the electric revolution in the UK by introducing a distinguished fleet of Switch Metrocity buses…,2,0,2023-06-08 08:36:21+00:00,"['rt', 'switchglobalev', 'happy', 'ignite', 'electric', 'revolution', 'uk', 'introducing', 'distinguished', 'fleet', 'switch', 'metrocity', 'buses…']",0.0,0.236,0.764,0.5719,Positive,[],[],-1,2.7068381,-2.791191,"(128, 128, 128)"
745,"RT @LeilaLehtinen: Micro- and shared #mobility are winners, when world is changing positively Emilie Calmettes @vapaus_io @ITS_Finland even…",2,0,2023-06-07 19:56:55+00:00,"['rt', 'leilalehtinen', 'micro', 'shared', 'mobility', 'winner', 'world', 'changing', 'positively', 'emilie', 'calmettes', 'vapausio', 'itsfinland', 'even…']",0.0,0.466,0.534,0.8625,Positive,[],[],-1,-0.524187,-2.8137262,"(128, 128, 128)"
746,"RT @ChintanIndia: Cycling holds immense potential in reducing #airpollution, improving #airquality, and promoting #sustainable urban mobili…",2,0,2023-06-07 16:45:21+00:00,"['rt', 'chintanindia', 'cycling', 'hold', 'immense', 'potential', 'reducing', 'airpollution', 'improving', 'airquality', 'promoting', 'sustainable', 'urban', 'mobili…']",0.0,0.306,0.694,0.6486,Positive,[],[],-1,-2.049993,-1.9172916,"(128, 128, 128)"
747,"RT @Ravi_1836: Thank you @AmaraRaja_Group #AmaraRaja for inviting us on the eve of #WorldEnvironmentDay 

Thank you Mr Prashant Tiwari for…",2,0,2023-06-07 16:01:43+00:00,"['rt', 'ravi1836', 'thank', 'amararajagroup', 'amararaja', 'inviting', 'u', 'eve', 'worldenvironmentday', 'thank', 'mr', 'prashant', 'tiwari', 'for…']",0.0,0.422,0.578,0.743,Positive,['rt ravi1836'],[],-1,0.6503058,-2.5608406,"(128, 128, 128)"
748,"RT @felipe_ramir: A systemic approach on topics such as universal accessibility, road safety and sustainable mobility, helps to set a high…",2,0,2023-06-07 15:41:26+00:00,"['rt', 'feliperamir', 'systemic', 'approach', 'topic', 'universal', 'accessibility', 'road', 'safety', 'sustainable', 'mobility', 'help', 'set', 'high…']",0.0,0.314,0.686,0.6705,Positive,[],[],-1,-1.1032863,-2.1579945,"(128, 128, 128)"
749,RT @smartDataIncLtd: Let's delve into the exciting world where #smartenergy meets smart mobility! Discover how these innovative solutions a…,2,0,2023-06-07 14:54:30+00:00,"['rt', 'smartdataincltd', 'let', 'delve', 'exciting', 'world', 'smartenergy', 'meet', 'smart', 'mobility', 'discover', 'innovative', 'solution', 'a…']",0.0,0.526,0.474,0.8779,Positive,[],[],-1,-0.36492252,-2.6816664,"(128, 128, 128)"
750,"RT @HitachiRailENG: As we close the second day of @uitpsummit, hear from Wellington Toapanta from Hitachi Rail and Robert Alonso from @hita…",2,0,2023-06-07 13:11:04+00:00,"['rt', 'hitachiraileng', 'close', 'second', 'day', 'uitpsummit', 'hear', 'wellington', 'toapanta', 'hitachi', 'rail', 'robert', 'alonso', 'hita…']",0.0,0.0,1.0,0.0,Neutral,['toapanta hitachi'],['wellington'],-1,-0.781177,-2.370731,"(128, 128, 128)"
751,RT @yunextraffic: Exciting first day at @Traffex | @Parkex_BPA in Birmingham! Visit us at stand E10 &amp; P257 to explore our sustainable #mobi…,2,0,2023-06-07 05:16:31+00:00,"['rt', 'yunextraffic', 'exciting', 'first', 'day', 'traffex', 'parkexbpa', 'birmingham', 'visit', 'u', 'stand', 'e10', 'amp', 'p257', 'explore', 'sustainable', 'mobi…']",0.0,0.176,0.824,0.4939,Positive,[],[],-1,-0.43498257,-3.0022361,"(128, 128, 128)"
752,"RT @Alstom: We aim at making cities safer and more beautiful with our latest #LightRail solutions assisting drivers, preventing accidents a…",2,0,2023-06-06 15:14:45+00:00,"['rt', 'alstom', 'aim', 'making', 'city', 'safer', 'beautiful', 'latest', 'lightrail', 'solution', 'assisting', 'driver', 'preventing', 'accident', 'a…']",0.181,0.388,0.431,0.7003,Positive,[],[],-1,-1.1775887,-2.0076044,"(128, 128, 128)"
753,RT @philstarbiznews: The World Bank has recommended that the Philippines adopt carbon pricing measures to accelerate its decarbonization ef…,2,0,2023-06-08 09:39:28+00:00,"['rt', 'philstarbiznews', 'world', 'bank', 'recommended', 'philippine', 'adopt', 'carbon', 'pricing', 'measure', 'accelerate', 'decarbonization', 'ef…']",0.0,0.241,0.759,0.3612,Positive,['rt philstarbiznews world bank'],[],-1,-0.42445058,-5.0491405,"(128, 128, 128)"
754,"RT @IeInsights: ""Breakthroughs in Science and Technology: Sci-Fi Made Real"" https://t.co/zLTKRuieY5

@IE_SciTech Dean @IkhlaqSidhu writes a…",2,0,2023-06-08 09:08:07+00:00,"['rt', 'ieinsights', 'breakthrough', 'science', 'technology', 'scifi', 'made', 'real', 'iescitech', 'dean', 'ikhlaqsidhu', 'writes', 'a…']",0.0,0.0,1.0,0.0,Neutral,[],[],-1,-0.7985305,-4.234408,"(128, 128, 128)"
755,RT @Permagov_EU: Oceans are vital to all life on earth- fact❕ Sustainable exploitation will ensure their effective functioning as climate r…,2,0,2023-06-08 08:52:45+00:00,"['rt', 'permagoveu', 'ocean', 'vital', 'life', 'earth', 'fact❕', 'sustainable', 'exploitation', 'ensure', 'effective', 'functioning', 'climate', 'r…']",0.0,0.418,0.582,0.7845,Positive,[],[],-1,-0.42375746,-4.013592,"(128, 128, 128)"
756,RT @WillisOdera8: Clean energy is the goal! https://t.co/zyBU7Omj1x,2,0,2023-06-08 08:43:54+00:00,"['rt', 'willisodera8', 'clean', 'energy', 'goal']",0.0,0.615,0.385,0.5859,Positive,[],[],-1,1.0478851,-4.296285,"(128, 128, 128)"
757,RT @IMAmaths: The UK is a leader in marine energy: we have more devices designed to unlock the energy of the sea than the rest of the world…,2,0,2023-06-08 08:40:58+00:00,"['rt', 'imamaths', 'uk', 'leader', 'marine', 'energy', 'device', 'designed', 'unlock', 'energy', 'sea', 'rest', 'world…']",0.0,0.276,0.724,0.4939,Positive,[],['uk'],-1,-0.008603435,-4.4520035,"(128, 128, 128)"
758,RT @pussyaura: i’m definitely that type of friend that would  clean your house when you don’t have the energy to .,2,0,2023-06-08 08:29:38+00:00,"['rt', 'pussyaura', '’', 'definitely', 'type', 'friend', 'would', 'clean', 'house', '’', 'energy']",0.0,0.682,0.318,0.8658,Positive,[],[],-1,1.0349462,-4.3192887,"(128, 128, 128)"
759,"RT @SmugBundt: If you want to pay more go nuclear; save money by sticking with renewable energy. It’s clean, cheap, here now &amp; the way of t…",2,0,2023-06-08 08:12:27+00:00,"['rt', 'smugbundt', 'want', 'pay', 'go', 'nuclear', 'save', 'money', 'sticking', 'renewable', 'energy', '’', 'clean', 'cheap', 'amp', 'way', 't…']",0.065,0.429,0.507,0.7845,Positive,[],[],-1,0.56330746,-5.1173463,"(128, 128, 128)"
760,RT @FredSimonEU: Parliament could scrap 'strategic' clean tech label in Net-Zero Industry Act. By @KiraTaylor15. https://t.co/4Erxqn6nfa,2,0,2023-06-08 07:49:02+00:00,"['rt', 'fredsimoneu', 'parliament', 'could', 'scrap', 'strategic', 'clean', 'tech', 'label', 'netzero', 'industry', 'act', 'kirataylor15']",0.0,0.184,0.816,0.4019,Positive,['kirataylor15'],[],-1,-1.2868636,-5.0852923,"(128, 128, 128)"
761,"RT @InevitablePol_R: Closes tomorrow!! @InevitablePol_R 2023 Climate Policy Pulse. Twelve quick questions, quizzing your views on global te…",2,0,2023-06-08 07:45:38+00:00,"['rt', 'inevitablepolr', 'close', 'tomorrow', 'inevitablepolr', '2023', 'climate', 'policy', 'pulse', 'twelve', 'quick', 'question', 'quizzing', 'view', 'global', 'te…']",0.0,0.0,1.0,0.0,Neutral,[],[],-1,-0.33234262,-4.438965,"(128, 128, 128)"
762,"RT @TokamakEnergy: We're pleased to announce that Professor @samerjarkasy has joined Tokamak Energy as Chief Capital Markets Officer, leadi…",2,0,2023-06-08 07:03:10+00:00,"['rt', 'tokamakenergy', 'pleased', 'announce', 'professor', 'samerjarkasy', 'joined', 'tokamak', 'energy', 'chief', 'capital', 'market', 'officer', 'leadi…']",0.0,0.294,0.706,0.6124,Positive,[],[],-1,-1.0188318,-4.5879383,"(128, 128, 128)"
763,"RT @UNDPBarbadosEC: SDG 7: Ensure affordable, reliable, sustainable energy for all. Let's power progress and protect the planet. ⚡🌍 
Learn…",2,0,2023-06-08 06:59:24+00:00,"['rt', 'undpbarbadosec', 'sdg', '7', 'ensure', 'affordable', 'reliable', 'sustainable', 'energy', 'let', 'power', 'progress', 'protect', 'planet', '⚡🌍', 'learn…']",0.0,0.479,0.521,0.8442,Positive,[],[],-1,1.0501773,-5.6302276,"(128, 128, 128)"
